Order_ID,Order_Item_ID,Order_Amount,Order_Category,Order_Status
ORD008430,OI008430,1682.57,Fruits & Vegetables,Completed
ORD008431,OI008431,552.38,Baby Care,Completed
ORD008432,OI008432,1841.8,Bakery,Completed
ORD008433,OI008433,1923.02,Personal Care,Completed
ORD008434,OI008434,2459.02,Household,Completed
ORD008435,OI008435,171.08,Snacks,Completed
ORD008436,OI008436,1196.67,Bakery,Completed
ORD008437,OI008437,660.65,Household,Rejected
ORD008438,OI008438,653.89,Bakery,Cancelled
ORD008439,OI008439,2483.51,Household,Completed
ORD008440,OI008440,2374.52,Baby Care,Completed
ORD008441,OI008441,1740.44,Baby Care,Completed
ORD008442,OI008442,312.75,Snacks,Completed
ORD008443,OI008443,402.73,Personal Care,Completed
ORD008444,OI008444,536.88,Frozen Foods,Completed
ORD008445,OI008445,1207.84,Household,Rejected
ORD008446,OI008446,2041.91,Groceries,Rejected
ORD008447,OI008447,1597.5,Household,Rejected
ORD008448,OI008448,945.51,Dairy,Cancelled
ORD008449,OI008449,417.79,Dairy,Completed
ORD008450,OI008450,1174.72,Groceries,Cancelled
ORD008451,OI008451,689.63,Frozen Foods,Completed
ORD008452,OI008452,634.76,Beverages,Completed
ORD008453,OI008453,1535.03,Household,Completed
ORD008454,OI008454,1903.16,Household,Completed
ORD008455,OI008455,2113.36,Baby Care,Completed
ORD008456,OI008456,1836.46,Groceries,Completed
ORD008457,OI008457,1025.04,Personal Care,Rejected
ORD008458,OI008458,265.82,Bakery,Completed
ORD008459,OI008459,1233.89,Beverages,Rejected
ORD008460,OI008460,868.11,Fruits & Vegetables,Completed
ORD008461,OI008461,1475.19,Dairy,Completed
ORD008462,OI008462,295.7,Baby Care,Completed
ORD008463,OI008463,545.67,Baby Care,Completed
ORD008464,OI008464,519.24,Fruits & Vegetables,Rejected
ORD008465,OI008465,286.02,Household,Completed
ORD008466,OI008466,1633.39,Groceries,Completed
ORD008467,OI008467,450.33,Groceries,Rejected
ORD008468,OI008468,2333.4,Household,Completed
ORD008469,OI008469,1455.13,Bakery,Rejected
ORD008470,OI008470,1148.43,Baby Care,Rejected
ORD008471,OI008471,592.83,Snacks,Completed
ORD008472,OI008472,403.52,Baby Care,Rejected
ORD008473,OI008473,1001.51,Beverages,Completed
ORD008474,OI008474,606.71,Baby Care,Cancelled
ORD008475,OI008475,2271.75,Baby Care,Completed
ORD008476,OI008476,549.03,Fruits & Vegetables,Completed
ORD008477,OI008477,2091.46,Personal Care,Completed
ORD008478,OI008478,1538.96,Household,Completed
ORD008479,OI008479,2244.02,Frozen Foods,Completed
ORD008480,OI008480,1315.29,Fruits & Vegetables,Completed
ORD008481,OI008481,2344.21,Beverages,Rejected
ORD008482,OI008482,752.17,Household,Completed
ORD008483,OI008483,851.53,Groceries,Completed
ORD008484,OI008484,1115.83,Groceries,Rejected
ORD008485,OI008485,329.39,Groceries,Cancelled
ORD008486,OI008486,1002.2,Beverages,Completed
ORD008487,OI008487,606.42,Household,Completed
ORD008488,OI008488,1196.53,Baby Care,Completed
ORD008489,OI008489,2230.44,Dairy,Completed
ORD008490,OI008490,1495.92,Baby Care,Completed
ORD008491,OI008491,352.27,Bakery,Completed
ORD008492,OI008492,1976.48,Snacks,Cancelled
ORD008493,OI008493,2083.62,Personal Care,Completed
ORD008494,OI008494,2440.39,Snacks,Rejected
ORD008495,OI008495,1973.08,Household,Completed
ORD008496,OI008496,1565.48,Fruits & Vegetables,Cancelled
ORD008497,OI008497,189.8,Fruits & Vegetables,Completed
ORD008498,OI008498,2419.67,Dairy,Cancelled
ORD008499,OI008499,1937.77,Baby Care,Completed
ORD008500,OI008500,2054.93,Frozen Foods,Cancelled
ORD008501,OI008501,2136.2,Fruits & Vegetables,Cancelled
ORD008502,OI008502,1614.8,Household,Cancelled
ORD008503,OI008503,232.65,Frozen Foods,Completed
ORD008504,OI008504,168.66,Dairy,Completed
ORD008505,OI008505,2228.83,Personal Care,Completed
ORD008506,OI008506,2006.98,Dairy,Rejected
ORD008507,OI008507,1333.31,Fruits & Vegetables,Completed
ORD008508,OI008508,981.57,Snacks,Rejected
ORD008509,OI008509,1361.08,Groceries,Completed
ORD008510,OI008510,642.23,Dairy,Rejected
ORD008511,OI008511,1664.03,Snacks,Completed
ORD008512,OI008512,2277.9,Beverages,Completed
ORD008513,OI008513,204.72,Snacks,Completed
ORD008514,OI008514,2414.23,Fruits & Vegetables,Completed
ORD008515,OI008515,427.21,Baby Care,Rejected
ORD008516,OI008516,1311.4,Fruits & Vegetables,Rejected
ORD008517,OI008517,566.86,Frozen Foods,Completed
ORD008518,OI008518,892.54,Household,Completed
ORD008519,OI008519,1827.81,Baby Care,Completed
ORD008520,OI008520,2470.08,Frozen Foods,Completed
ORD008521,OI008521,634.87,Household,Completed
ORD008522,OI008522,608.61,Beverages,Completed
ORD008523,OI008523,2189.92,Frozen Foods,Completed
ORD008524,OI008524,1794.12,Baby Care,Completed
ORD008525,OI008525,1933.86,Household,Rejected
ORD008526,OI008526,1205.47,Dairy,Completed
ORD008527,OI008527,1201.52,Household,Completed
ORD008528,OI008528,1137.4,Snacks,Completed
ORD008529,OI008529,2348.51,Snacks,Cancelled
ORD008530,OI008530,264.35,Bakery,Completed
ORD008531,OI008531,1840.8,Snacks,Completed
ORD008532,OI008532,1507.26,Personal Care,Completed
ORD008533,OI008533,739.29,Baby Care,Completed
ORD008534,OI008534,1245.91,Beverages,Completed
ORD008535,OI008535,2186.93,Dairy,Completed
ORD008536,OI008536,631.67,Beverages,Completed
ORD008537,OI008537,459.3,Beverages,Completed
ORD008538,OI008538,1206.9,Household,Cancelled
ORD008539,OI008539,1757.13,Snacks,Completed
ORD008540,OI008540,718.27,Groceries,Completed
ORD008541,OI008541,1937.79,Fruits & Vegetables,Completed
ORD008542,OI008542,664.81,Personal Care,Completed
ORD008543,OI008543,308.66,Beverages,Completed
ORD008544,OI008544,1086.76,Dairy,Completed
ORD008545,OI008545,1987.16,Beverages,Completed
ORD008546,OI008546,508.6,Baby Care,Completed
ORD008547,OI008547,1895.0,Personal Care,Completed
ORD008548,OI008548,1329.9,Snacks,Completed
ORD008549,OI008549,1342.29,Fruits & Vegetables,Completed
ORD008550,OI008550,859.51,Fruits & Vegetables,Completed
ORD008551,OI008551,187.49,Personal Care,Completed
ORD008552,OI008552,458.37,Bakery,Completed
ORD008553,OI008553,2139.06,Snacks,Completed
ORD008554,OI008554,1580.33,Baby Care,Cancelled
ORD008555,OI008555,2478.2,Beverages,Cancelled
ORD008556,OI008556,284.24,Snacks,Cancelled
ORD008557,OI008557,2334.02,Frozen Foods,Completed
ORD008558,OI008558,2061.28,Beverages,Completed
ORD008559,OI008559,410.97,Fruits & Vegetables,Cancelled
ORD008560,OI008560,2250.54,Baby Care,Completed
ORD008561,OI008561,706.57,Personal Care,Completed
ORD008562,OI008562,712.21,Fruits & Vegetables,Completed
ORD008563,OI008563,1698.71,Snacks,Rejected
ORD008564,OI008564,1939.36,Frozen Foods,Cancelled
ORD008565,OI008565,2379.21,Household,Completed
ORD008566,OI008566,286.35,Beverages,Rejected
ORD008567,OI008567,2117.29,Frozen Foods,Completed
ORD008568,OI008568,1681.06,Baby Care,Rejected
ORD008569,OI008569,1705.83,Baby Care,Completed
ORD008570,OI008570,196.64,Groceries,Cancelled
ORD008571,OI008571,590.23,Household,Cancelled
ORD008572,OI008572,152.21,Personal Care,Completed
ORD008573,OI008573,627.49,Snacks,Cancelled
ORD008574,OI008574,1350.72,Snacks,Completed
ORD008575,OI008575,1720.76,Bakery,Completed
ORD008576,OI008576,1726.57,Groceries,Rejected
ORD008577,OI008577,1451.08,Snacks,Completed
ORD008578,OI008578,1826.96,Baby Care,Completed
ORD008579,OI008579,997.97,Dairy,Cancelled
ORD008580,OI008580,115.58,Personal Care,Completed
ORD008581,OI008581,243.95,Baby Care,Completed
ORD008582,OI008582,2437.56,Personal Care,Completed
ORD008583,OI008583,2118.02,Household,Completed
ORD008584,OI008584,1765.57,Groceries,Cancelled
ORD008585,OI008585,535.68,Personal Care,Cancelled
ORD008586,OI008586,1387.98,Fruits & Vegetables,Completed
ORD008587,OI008587,994.2,Fruits & Vegetables,Cancelled
ORD008588,OI008588,506.56,Personal Care,Completed
ORD008589,OI008589,2324.2,Frozen Foods,Completed
ORD008590,OI008590,2137.19,Baby Care,Cancelled
ORD008591,OI008591,1189.83,Snacks,Completed
ORD008592,OI008592,1621.0,Beverages,Completed
ORD008593,OI008593,1948.6,Snacks,Cancelled
ORD008594,OI008594,1502.38,Groceries,Completed
ORD008595,OI008595,1064.85,Baby Care,Cancelled
ORD008596,OI008596,1487.47,Baby Care,Completed
ORD008597,OI008597,561.33,Bakery,Rejected
ORD008598,OI008598,1098.3,Fruits & Vegetables,Completed
ORD008599,OI008599,331.57,Bakery,Cancelled
ORD008600,OI008600,2277.06,Dairy,Cancelled
ORD008601,OI008601,1400.61,Household,Completed
ORD008602,OI008602,1012.01,Household,Cancelled
ORD008603,OI008603,964.81,Beverages,Completed
ORD008604,OI008604,1566.04,Household,Completed
ORD008605,OI008605,247.03,Dairy,Rejected
ORD008606,OI008606,2164.35,Snacks,Completed
ORD008607,OI008607,1593.91,Groceries,Rejected
ORD008608,OI008608,642.38,Personal Care,Completed
ORD008609,OI008609,1935.69,Bakery,Cancelled
ORD008610,OI008610,461.78,Frozen Foods,Completed
ORD008611,OI008611,2000.99,Frozen Foods,Completed
ORD008612,OI008612,-581.27,Groceries,Completed
ORD008613,OI008613,2415.82,Personal Care,Completed
ORD008614,OI008614,1687.96,Baby Care,Completed
ORD008615,OI008615,2403.57,Baby Care,Rejected
ORD008616,OI008616,1477.13,Personal Care,Completed
ORD008617,OI008617,1383.64,Beverages,Cancelled
ORD008618,OI008618,731.12,Household,Completed
ORD008619,OI008619,460.42,Household,Completed
ORD008620,OI008620,680.4,Beverages,Completed
ORD008621,OI008621,484.96,Beverages,Cancelled
ORD008622,OI008622,119.31,Snacks,Completed
ORD008623,OI008623,1808.04,Groceries,Cancelled
ORD008624,OI008624,1446.74,Household,Completed
ORD008625,OI008625,1552.04,Fruits & Vegetables,Completed
ORD008626,OI008626,363.49,Baby Care,Completed
ORD008627,OI008627,621.34,Snacks,Completed
ORD008628,OI008628,1193.36,Frozen Foods,Completed
ORD008629,OI008629,346.16,Household,Cancelled
ORD008630,OI008630,457.32,Personal Care,Completed
ORD008631,OI008631,792.46,Baby Care,Rejected
ORD008632,OI008632,1467.15,Groceries,Rejected
ORD008633,OI008633,1773.55,Bakery,Rejected
ORD008634,OI008634,910.19,Snacks,Completed
ORD008635,OI008635,745.81,Bakery,Completed
ORD008636,OI008636,1399.07,Groceries,Completed
ORD008637,OI008637,2282.61,Frozen Foods,Completed
ORD008638,OI008638,1299.29,Baby Care,Completed
ORD008639,OI008639,1081.6,Baby Care,Rejected
ORD008640,OI008640,1925.13,Dairy,Completed
ORD008641,OI008641,151.84,Dairy,Completed
ORD008642,OI008642,972.57,Frozen Foods,Completed
ORD008643,OI008643,773.72,Baby Care,Rejected
ORD008644,OI008644,1425.76,Household,Completed
ORD008645,OI008645,297.99,Groceries,Completed
ORD008646,OI008646,1089.87,Household,Rejected
ORD008647,OI008647,931.24,Frozen Foods,Completed
ORD008648,OI008648,1516.78,Snacks,Completed
ORD008649,OI008649,1285.82,Dairy,Completed
ORD008650,OI008650,1176.09,Frozen Foods,Completed
ORD008651,OI008651,1233.28,Personal Care,Completed
ORD008652,OI008652,2385.66,Household,Completed
ORD008653,OI008653,993.91,Baby Care,Cancelled
ORD008654,OI008654,1871.99,Beverages,Rejected
ORD008655,OI008655,411.71,Personal Care,Completed
ORD008656,OI008656,2405.53,Dairy,Cancelled
ORD008657,OI008657,517.4,Personal Care,Completed
ORD008658,OI008658,2219.57,Groceries,Completed
ORD008659,OI008659,1799.14,Fruits & Vegetables,Completed
ORD008660,OI008660,1046.23,Fruits & Vegetables,Completed
ORD008661,OI008661,905.98,Dairy,Completed
ORD008662,OI008662,509.7,Personal Care,Completed
ORD008663,OI008663,2395.75,Household,Completed
ORD008664,OI008664,1411.72,Baby Care,Cancelled
ORD008665,OI008665,1909.38,Fruits & Vegetables,Cancelled
ORD008666,OI008666,783.83,Groceries,Rejected
ORD008667,OI008667,1380.65,Beverages,Rejected
ORD008668,OI008668,2156.94,Household,Completed
ORD008669,OI008669,292.75,Personal Care,Completed
ORD008670,OI008670,2232.05,Personal Care,Completed
ORD008671,OI008671,1134.91,Fruits & Vegetables,Completed
ORD008672,OI008672,2364.07,Beverages,Rejected
ORD008673,OI008673,1981.7,Frozen Foods,Completed
ORD008674,OI008674,2112.7,Dairy,Completed
ORD008675,OI008675,430.52,Dairy,Completed
ORD008676,OI008676,922.41,Beverages,Completed
ORD008677,OI008677,1723.38,Groceries,Completed
ORD008678,OI008678,1799.93,Beverages,Completed
ORD008679,OI008679,606.62,Dairy,Completed
ORD008680,OI008680,1327.13,Household,Cancelled
ORD008681,OI008681,1787.26,Baby Care,Cancelled
ORD008682,OI008682,1460.13,Fruits & Vegetables,Completed
ORD008683,OI008683,2056.84,Personal Care,Cancelled
ORD008684,OI008684,2115.74,Groceries,Cancelled
ORD008685,OI008685,1808.08,Frozen Foods,Completed
ORD008686,OI008686,2085.34,Baby Care,Rejected
ORD008687,OI008687,1522.05,Beverages,Completed
ORD008688,OI008688,445.14,Frozen Foods,Rejected
ORD008689,OI008689,2065.83,Fruits & Vegetables,Completed
ORD008690,OI008690,321.78,Bakery,Completed
ORD008691,OI008691,415.17,Personal Care,Completed
ORD008692,OI008692,1512.18,Household,Rejected
ORD008693,OI008693,1771.38,Dairy,Completed
ORD008694,OI008694,2109.21,Frozen Foods,Completed
ORD008695,OI008695,2322.17,Beverages,Completed
ORD008696,OI008696,864.36,Bakery,Completed
ORD008697,OI008697,1369.53,Beverages,Cancelled
ORD008698,OI008698,1811.88,Baby Care,Cancelled
ORD008699,OI008699,402.51,Bakery,Completed
ORD008700,OI008700,1145.8,Groceries,Completed
ORD008701,OI008701,1098.39,Frozen Foods,Completed
ORD008702,OI008702,2396.36,Snacks,Rejected
ORD008703,OI008703,1950.61,Bakery,Cancelled
ORD008704,OI008704,268.6,Groceries,Completed
ORD008705,OI008705,950.9,Snacks,Completed
ORD008706,OI008706,2334.8,Frozen Foods,Completed
ORD008707,OI008707,201.0,Personal Care,Completed
ORD008708,OI008708,2368.72,Dairy,Completed
ORD008709,OI008709,2135.78,Personal Care,Completed
ORD008710,OI008710,2374.36,Frozen Foods,Rejected
ORD008711,OI008711,1474.4,Baby Care,Completed
ORD008712,OI008712,1620.22,Snacks,Completed
ORD008713,OI008713,2233.09,Beverages,Completed
ORD008714,OI008714,213.41,Snacks,Rejected
ORD008715,OI008715,1062.13,Groceries,Completed
ORD008716,OI008716,479.57,Baby Care,Completed
ORD008717,OI008717,502.59,Baby Care,Completed
ORD008718,OI008718,2026.41,Dairy,Completed
ORD008719,OI008719,174.56,Bakery,Completed
ORD008720,OI008720,1463.78,Frozen Foods,Completed
ORD008721,OI008721,988.67,Fruits & Vegetables,Completed
ORD008722,OI008722,2301.96,Frozen Foods,Completed
ORD008723,OI008723,155.93,Beverages,Cancelled
ORD008724,OI008724,1205.82,Groceries,Completed
ORD008725,OI008725,153.18,Snacks,Completed
ORD008726,OI008726,1482.46,Fruits & Vegetables,Cancelled
ORD008727,OI008727,812.22,Snacks,Cancelled
ORD008728,OI008728,966.25,Dairy,Completed
ORD008729,OI008729,1092.83,Frozen Foods,Rejected
ORD008730,OI008730,1842.18,Beverages,Completed
ORD008731,OI008731,2046.37,Frozen Foods,Completed
ORD008732,OI008732,405.52,Frozen Foods,Cancelled
ORD008733,OI008733,2193.95,Baby Care,Completed
ORD008734,OI008734,-1758.87,Groceries,Completed
ORD008735,OI008735,724.72,Snacks,Completed
ORD008736,OI008736,185.55,Bakery,Completed
ORD008737,OI008737,1850.52,Beverages,Cancelled
ORD008738,OI008738,1949.39,Household,Completed
ORD008739,OI008739,1368.41,Bakery,Completed
ORD008740,OI008740,2121.38,Bakery,Cancelled
ORD008741,OI008741,1853.41,Fruits & Vegetables,Completed
ORD008742,OI008742,546.87,Snacks,Rejected
ORD008743,OI008743,1555.84,Bakery,Completed
ORD008744,OI008744,733.62,Baby Care,Completed
ORD008745,OI008745,1176.18,Snacks,Completed
ORD008746,OI008746,2487.94,Snacks,Completed
ORD008747,OI008747,457.89,Dairy,Rejected
ORD008748,OI008748,2048.88,Bakery,Rejected
ORD008749,OI008749,1388.23,Beverages,Completed
ORD008750,OI008750,1050.61,Frozen Foods,Cancelled
ORD008751,OI008751,1928.08,Fruits & Vegetables,Completed
ORD008752,OI008752,259.22,Dairy,Completed
ORD008753,OI008753,1405.45,Beverages,Completed
ORD008754,OI008754,2284.31,Beverages,Completed
ORD008755,OI008755,1791.01,Personal Care,Completed
ORD008756,OI008756,1529.16,Snacks,Completed
ORD008757,OI008757,849.48,Groceries,Completed
ORD008758,OI008758,477.56,Beverages,Completed
ORD008759,OI008759,2084.83,Groceries,Rejected
ORD008760,OI008760,2363.55,Snacks,Completed
ORD008761,OI008761,2015.56,Fruits & Vegetables,Completed
ORD008762,OI008762,983.68,Groceries,Completed
ORD008763,OI008763,404.59,Frozen Foods,Completed
ORD008764,OI008764,766.39,Dairy,Completed
ORD008765,OI008765,909.31,Frozen Foods,Rejected
ORD008766,OI008766,1212.46,Snacks,Cancelled
ORD008767,OI008767,1995.71,Snacks,Completed
ORD008768,OI008768,480.9,Fruits & Vegetables,Completed
ORD008769,OI008769,2088.8,Baby Care,Completed
ORD008770,OI008770,679.79,Baby Care,Completed
ORD008771,OI008771,1510.3,Baby Care,Completed
ORD008772,OI008772,1732.24,Fruits & Vegetables,Completed
ORD008773,OI008773,1318.57,Fruits & Vegetables,Completed
ORD008774,OI008774,1506.09,Bakery,Completed
ORD008775,OI008775,907.99,Personal Care,Rejected
ORD008776,OI008776,355.3,Dairy,Completed
ORD008777,OI008777,2325.86,Beverages,Completed
ORD008778,OI008778,917.91,Snacks,Completed
ORD008779,OI008779,365.44,Groceries,Completed
ORD008780,OI008780,2474.98,,Completed
ORD008781,OI008781,2334.63,Fruits & Vegetables,Cancelled
ORD008782,OI008782,672.53,Beverages,Cancelled
ORD008783,OI008783,2199.04,Personal Care,Completed
ORD008784,OI008784,2068.39,Fruits & Vegetables,Completed
ORD008785,OI008785,1334.49,Snacks,Completed
ORD008786,OI008786,495.88,Household,Completed
ORD008787,OI008787,1517.38,Fruits & Vegetables,Completed
ORD008788,OI008788,2139.23,Household,Completed
ORD008789,OI008789,544.39,Household,Completed
ORD008790,OI008790,270.28,Household,Cancelled
ORD008791,OI008791,129.54,Frozen Foods,Completed
ORD008792,OI008792,589.71,Groceries,Rejected
ORD008793,OI008793,2141.58,Bakery,Completed
ORD008794,OI008794,1175.16,Bakery,Completed
ORD008795,OI008795,379.74,Snacks,Completed
ORD008796,OI008796,1199.82,Fruits & Vegetables,Rejected
ORD008797,OI008797,2293.95,Baby Care,Completed
ORD008798,OI008798,318.15,Frozen Foods,Completed
ORD008799,OI008799,1361.56,Groceries,Completed
ORD008800,OI008800,1996.12,Groceries,Cancelled
ORD008801,OI008801,1587.24,Household,Cancelled
ORD008802,OI008802,267.41,Frozen Foods,Completed
ORD008803,OI008803,973.09,Snacks,Cancelled
ORD008804,OI008804,348.82,Groceries,Cancelled
ORD008805,OI008805,959.57,Household,Rejected
ORD008806,OI008806,527.91,Personal Care,Completed
ORD008807,OI008807,1667.03,Frozen Foods,Completed
ORD008808,OI008808,623.47,Groceries,Completed
ORD008809,OI008809,1382.0,Household,Cancelled
ORD008810,OI008810,532.71,Groceries,Completed
ORD008811,OI008811,1324.52,Frozen Foods,Completed
ORD008812,OI008812,1206.83,Snacks,Completed
ORD008813,OI008813,555.53,Beverages,Completed
ORD008814,OI008814,418.8,Dairy,Completed
ORD008815,OI008815,647.57,Baby Care,Completed
ORD008816,OI008816,1393.31,Groceries,Completed
ORD008817,OI008817,1496.57,Snacks,Cancelled
ORD008818,OI008818,519.07,Personal Care,Rejected
ORD008819,OI008819,2270.4,Beverages,Rejected
ORD008820,OI008820,1968.83,Personal Care,Completed
ORD008821,OI008821,2220.18,Dairy,Completed
ORD008822,OI008822,1458.0,Fruits & Vegetables,Completed
ORD008823,OI008823,504.99,Beverages,Completed
ORD008824,OI008824,1021.69,Baby Care,Completed
ORD008825,OI008825,796.07,Groceries,Completed
ORD008826,OI008826,535.15,Groceries,Completed
ORD008827,OI008827,230.65,Frozen Foods,Completed
ORD008828,OI008828,1683.67,Snacks,Completed
ORD008829,OI008829,1987.88,Fruits & Vegetables,Cancelled
ORD008830,OI008830,1556.62,Fruits & Vegetables,Completed
ORD008831,OI008831,2079.24,Personal Care,Rejected
ORD008832,OI008832,518.71,Frozen Foods,Completed
ORD008833,OI008833,750.15,Snacks,Cancelled
ORD008834,OI008834,2282.99,Baby Care,Cancelled
ORD008835,OI008835,325.28,Snacks,Completed
ORD008836,OI008836,2315.6,Frozen Foods,Completed
ORD008837,OI008837,1619.3,Groceries,Rejected
ORD008838,OI008838,382.23,Baby Care,Completed
ORD008839,OI008839,1201.28,Frozen Foods,Rejected
ORD008840,OI008840,506.83,Dairy,Completed
ORD008841,OI008841,126.55,Bakery,Completed
ORD008842,OI008842,294.76,Beverages,Cancelled
ORD008843,OI008843,1378.58,Dairy,Rejected
ORD008844,OI008844,1256.13,Baby Care,Completed
ORD008845,OI008845,1043.48,Bakery,Rejected
ORD008846,OI008846,451.52,Frozen Foods,Completed
ORD008847,OI008847,2406.96,Bakery,Completed
ORD008848,OI008848,496.17,Household,Rejected
ORD008849,OI008849,1166.77,Bakery,Completed
ORD008850,OI008850,1372.8,Frozen Foods,Cancelled
ORD008851,OI008851,1458.07,Snacks,Rejected
